country_code,tech_id,year,generation_twh,capacity_gw,emissions_mtco2,lcoe_usd_per_mwh,name,region,income,net_zero_target,name_y,category,emission_factor_gco2_kwh,decade
CHN,1,2019,428.276,232.81,19.272,58.46,China,Asia-Pacific,Upper-Middle,2060,Solar PV,Renewable,45,2010s
CHN,2,2019,513.494,183.18,5.648,50.46,China,Asia-Pacific,Upper-Middle,2060,Onshore Wind,Renewable,11,2010s
CHN,3,2019,219.163,56.86,2.63,74.0,China,Asia-Pacific,Upper-Middle,2060,Offshore Wind,Renewable,12,2010s
CHN,4,2019,578.335,137.54,13.88,53.17,China,Asia-Pacific,Upper-Middle,2060,Hydropower,Renewable,24,2010s
CHN,5,2019,240.973,30.91,2.892,115.2,China,Asia-Pacific,Upper-Middle,2060,Nuclear,Low-Carbon,12,2010s
CHN,6,2019,1283.325,281.73,628.829,63.17,China,Asia-Pacific,Upper-Middle,2060,Natural Gas,Fossil,490,2010s
CHN,7,2019,1555.889,306.23,1275.829,68.17,China,Asia-Pacific,Upper-Middle,2060,Coal,Fossil,820,2010s
CHN,1,2020,610.413,331.82,27.469,51.44,China,Asia-Pacific,Upper-Middle,2060,Solar PV,Renewable,45,2020s
CHN,2,2020,635.007,226.53,6.985,47.44,China,Asia-Pacific,Upper-Middle,2060,Onshore Wind,Renewable,11,2020s
CHN,3,2020,287.104,74.49,3.445,74.0,China,Asia-Pacific,Upper-Middle,2060,Offshore Wind,Renewable,12,2020s
CHN,4,2020,606.095,144.14,14.546,50.6,China,Asia-Pacific,Upper-Middle,2060,Hydropower,Renewable,24,2020s
CHN,5,2020,252.539,32.39,3.03,117.0,China,Asia-Pacific,Upper-Middle,2060,Nuclear,Low-Carbon,12,2020s
CHN,6,2020,1250.026,274.42,612.513,60.6,China,Asia-Pacific,Upper-Middle,2060,Natural Gas,Fossil,490,2020s
CHN,7,2020,1409.604,277.44,1155.875,65.6,China,Asia-Pacific,Upper-Middle,2060,Coal,Fossil,820,2020s
CHN,1,2021,870.01,472.93,39.15,45.27,China,Asia-Pacific,Upper-Middle,2060,Solar PV,Renewable,45,2020s
CHN,2,2021,785.275,280.14,8.638,44.59,China,Asia-Pacific,Upper-Middle,2060,Onshore Wind,Renewable,11,2020s
CHN,3,2021,376.106,97.58,4.513,74.0,China,Asia-Pacific,Upper-Middle,2060,Offshore Wind,Renewable,12,2020s
CHN,4,2021,635.187,151.06,15.244,50.1,China,Asia-Pacific,Upper-Middle,2060,Hydropower,Renewable,24,2020s
CHN,5,2021,264.661,33.95,3.176,118.8,China,Asia-Pacific,Upper-Middle,2060,Nuclear,Low-Carbon,12,2020s
CHN,6,2021,1152.649,253.04,564.798,60.1,China,Asia-Pacific,Upper-Middle,2060,Natural Gas,Fossil,490,2020s
CHN,7,2021,1209.337,238.02,991.656,65.1,China,Asia-Pacific,Upper-Middle,2060,Coal,Fossil,820,2020s
CHN,1,2022,1240.008,674.06,55.8,39.84,China,Asia-Pacific,Upper-Middle,2060,Solar PV,Renewable,45,2020s
CHN,2,2022,971.103,346.43,10.682,41.91,China,Asia-Pacific,Upper-Middle,2060,Onshore Wind,Renewable,11,2020s
CHN,3,2022,492.699,127.83,5.912,74.0,China,Asia-Pacific,Upper-Middle,2060,Offshore Wind,Renewable,12,2020s
CHN,4,2022,665.676,158.31,15.976,51.91,China,Asia-Pacific,Upper-Middle,2060,Hydropower,Renewable,24,2020s
CHN,5,2022,277.365,35.58,3.328,120.6,China,Asia-Pacific,Upper-Middle,2060,Nuclear,Low-Carbon,12,2020s
CHN,6,2022,961.628,211.11,471.198,61.91,China,Asia-Pacific,Upper-Middle,2060,Natural Gas,Fossil,490,2020s
CHN,7,2022,938.822,184.78,769.834,66.91,China,Asia-Pacific,Upper-Middle,2060,Coal,Fossil,820,2020s
CHN,1,2023,1453.393,790.06,65.403,36.0,China,Asia-Pacific,Upper-Middle,2060,Solar PV,Renewable,45,2020s
CHN,2,2023,1200.905,428.41,13.21,39.4,China,Asia-Pacific,Upper-Middle,2060,Onshore Wind,Renewable,11,2020s
CHN,3,2023,645.436,167.45,7.745,74.0,China,Asia-Pacific,Upper-Middle,2060,Offshore Wind,Renewable,12,2020s
CHN,4,2023,697.629,165.91,16.743,55.17,China,Asia-Pacific,Upper-Middle,2060,Hydropower,Renewable,24,2020s
CHN,5,2023,290.679,37.28,3.488,122.4,China,Asia-Pacific,Upper-Middle,2060,Nuclear,Low-Carbon,12,2020s
CHN,6,2023,799.378,175.49,391.695,65.17,China,Asia-Pacific,Upper-Middle,2060,Natural Gas,Fossil,490,2020s
CHN,7,2023,726.153,142.92,595.445,70.17,China,Asia-Pacific,Upper-Middle,2060,Coal,Fossil,820,2020s
CHN,1,2024,1523.156,827.98,68.542,36.0,China,Asia-Pacific,Upper-Middle,2060,Solar PV,Renewable,45,2020s
CHN,2,2024,1485.087,529.78,16.336,37.03,China,Asia-Pacific,Upper-Middle,2060,Onshore Wind,Renewable,11,2020s
CHN,3,2024,845.521,219.37,10.146,74.0,China,Asia-Pacific,Upper-Middle,2060,Offshore Wind,Renewable,12,2020s
CHN,4,2024,731.115,173.88,17.547,58.35,China,Asia-Pacific,Upper-Middle,2060,Hydropower,Renewable,24,2020s
CHN,5,2024,304.631,39.07,3.656,124.2,China,Asia-Pacific,Upper-Middle,2060,Nuclear,Low-Carbon,12,2020s
CHN,6,2024,652.088,143.15,319.523,68.35,China,Asia-Pacific,Upper-Middle,2060,Natural Gas,Fossil,490,2020s
CHN,7,2024,551.026,108.45,451.841,73.35,China,Asia-Pacific,Upper-Middle,2060,Coal,Fossil,820,2020s
IND,1,2005,0.56,0.3,0.025,350.0,India,Asia-Pacific,Lower-Middle,2070,Solar PV,Renewable,45,2000s
IND,2,2005,7.35,2.62,0.081,120.0,India,Asia-Pacific,Lower-Middle,2070,Onshore Wind,Renewable,11,2000s
IND,3,2005,0.0,0.0,0.0,180.0,India,Asia-Pacific,Lower-Middle,2070,Offshore Wind,Renewable,12,2000s
IND,4,2005,84.0,19.98,2.016,55.0,India,Asia-Pacific,Lower-Middle,2070,Hydropower,Renewable,24,2000s
IND,5,2005,0.0,0.0,0.0,90.0,India,Asia-Pacific,Lower-Middle,2070,Nuclear,Low-Carbon,12,2000s
IND,6,2005,121.618,26.7,59.593,65.0,India,Asia-Pacific,Lower-Middle,2070,Natural Gas,Fossil,490,2000s
IND,7,2005,486.472,95.75,398.907,70.0,India,Asia-Pacific,Lower-Middle,2070,Coal,Fossil,820,2000s
IND,1,2006,0.798,0.43,0.036,308.0,India,Asia-Pacific,Lower-Middle,2070,Solar PV,Renewable,45,2000s
IND,2,2006,9.089,3.24,0.1,112.8,India,Asia-Pacific,Lower-Middle,2070,Onshore Wind,Renewable,11,2000s
IND,3,2006,0.0,0.0,0.0,167.4,India,Asia-Pacific,Lower-Middle,2070,Offshore Wind,Renewable,12,2000s
IND,4,2006,88.032,20.94,2.113,58.22,India,Asia-Pacific,Lower-Middle,2070,Hydropower,Renewable,24,2000s
IND,5,2006,0.0,0.0,0.0,91.8,India,Asia-Pacific,Lower-Middle,2070,Nuclear,Low-Carbon,12,2000s
IND,6,2006,138.578,30.42,67.903,68.22,India,Asia-Pacific,Lower-Middle,2070,Natural Gas,Fossil,490,2000s
IND,7,2006,497.102,97.84,407.624,73.22,India,Asia-Pacific,Lower-Middle,2070,Coal,Fossil,820,2000s
IND,1,2007,1.138,0.62,0.051,271.04,India,Asia-Pacific,Lower-Middle,2070,Solar PV,Renewable,45,2000s
IND,2,2007,11.24,4.01,0.124,106.03,India,Asia-Pacific,Lower-Middle,2070,Onshore Wind,Renewable,11,2000s
IND,3,2007,0.0,0.0,0.0,155.68,India,Asia-Pacific,Lower-Middle,2070,Offshore Wind,Renewable,12,2000s
IND,4,2007,92.258,21.94,2.214,59.93,India,Asia-Pacific,Lower-Middle,2070,Hydropower,Renewable,24,2000s
IND,5,2007,0.0,0.0,0.0,93.6,India,Asia-Pacific,Lower-Middle,2070,Nuclear,Low-Carbon,12,2000s
IND,6,2007,156.746,34.41,76.806,69.93,India,Asia-Pacific,Lower-Middle,2070,Natural Gas,Fossil,490,2000s
IND,7,2007,507.432,99.87,416.094,74.93,India,Asia-Pacific,Lower-Middle,2070,Coal,Fossil,820,2000s
IND,1,2008,1.621,0.88,0.073,238.52,India,Asia-Pacific,Lower-Middle,2070,Solar PV,Renewable,45,2000s
IND,2,2008,13.9,4.96,0.153,99.67,India,Asia-Pacific,Lower-Middle,2070,Onshore Wind,Renewable,11,2000s
IND,3,2008,0.0,0.0,0.0,144.78,India,Asia-Pacific,Lower-Middle,2070,Offshore Wind,Renewable,12,2000s
IND,4,2008,96.686,22.99,2.32,59.32,India,Asia-Pacific,Lower-Middle,2070,Hydropower,Renewable,24,2000s
IND,5,2008,0.0,0.0,0.0,95.4,India,Asia-Pacific,Lower-Middle,2070,Nuclear,Low-Carbon,12,2000s
IND,6,2008,176.151,38.67,86.314,69.32,India,Asia-Pacific,Lower-Middle,2070,Natural Gas,Fossil,490,2000s
IND,7,2008,517.357,101.83,424.233,74.32,India,Asia-Pacific,Lower-Middle,2070,Coal,Fossil,820,2000s
IND,1,2009,2.311,1.26,0.104,209.89,India,Asia-Pacific,Lower-Middle,2070,Solar PV,Renewable,45,2000s
IND,2,2009,17.189,6.13,0.189,93.69,India,Asia-Pacific,Lower-Middle,2070,Onshore Wind,Renewable,11,2000s
IND,3,2009,0.0,0.0,0.0,134.65,India,Asia-Pacific,Lower-Middle,2070,Offshore Wind,Renewable,12,2000s
IND,4,2009,101.327,24.1,2.432,56.67,India,Asia-Pacific,Lower-Middle,2070,Hydropower,Renewable,24,2000s
IND,5,2009,0.0,0.0,0.0,97.2,India,Asia-Pacific,Lower-Middle,2070,Nuclear,Low-Carbon,12,2000s
IND,6,2009,196.809,43.21,96.436,66.67,India,Asia-Pacific,Lower-Middle,2070,Natural Gas,Fossil,490,2000s
IND,7,2009,526.754,103.68,431.938,71.67,India,Asia-Pacific,Lower-Middle,2070,Coal,Fossil,820,2000s
IND,1,2010,3.294,1.79,0.148,184.71,India,Asia-Pacific,Lower-Middle,2070,Solar PV,Renewable,45,2010s
IND,2,2010,21.257,7.58,0.234,88.07,India,Asia-Pacific,Lower-Middle,2070,Onshore Wind,Renewable,11,2010s
IND,3,2010,0.0,0.0,0.0,125.22,India,Asia-Pacific,Lower-Middle,2070,Offshore Wind,Renewable,12,2010s
IND,4,2010,106.191,25.25,2.549,53.25,India,Asia-Pacific,Lower-Middle,2070,Hydropower,Renewable,24,2010s
IND,5,2010,0.0,0.0,0.0,99.0,India,Asia-Pacific,Lower-Middle,2070,Nuclear,Low-Carbon,12,2010s
IND,6,2010,218.712,48.01,107.169,63.25,India,Asia-Pacific,Lower-Middle,2070,Natural Gas,Fossil,490,2010s
IND,7,2010,535.467,105.39,439.083,68.25,India,Asia-Pacific,Lower-Middle,2070,Coal,Fossil,820,2010s
IND,1,2011,4.694,2.55,0.211,162.54,India,Asia-Pacific,Lower-Middle,2070,Solar PV,Renewable,45,2010s
IND,2,2011,26.287,9.38,0.289,82.78,India,Asia-Pacific,Lower-Middle,2070,Onshore Wind,Renewable,11,2010s
IND,3,2011,0.0,0.0,0.0,116.46,India,Asia-Pacific,Lower-Middle,2070,Offshore Wind,Renewable,12,2010s
IND,4,2011,111.288,26.47,2.671,50.64,India,Asia-Pacific,Lower-Middle,2070,Hydropower,Renewable,24,2010s
IND,5,2011,0.0,0.0,0.0,100.8,India,Asia-Pacific,Lower-Middle,2070,Nuclear,Low-Carbon,12,2010s
IND,6,2011,241.819,53.09,118.491,60.64,India,Asia-Pacific,Lower-Middle,2070,Natural Gas,Fossil,490,2010s
IND,7,2011,543.308,106.93,445.513,65.64,India,Asia-Pacific,Lower-Middle,2070,Coal,Fossil,820,2010s
IND,1,2012,6.691,3.64,0.301,143.04,India,Asia-Pacific,Lower-Middle,2070,Solar PV,Renewable,45,2010s
IND,2,2012,32.508,11.6,0.358,77.82,India,Asia-Pacific,Lower-Middle,2070,Onshore Wind,Renewable,11,2010s
IND,3,2012,0.0,0.0,0.0,108.31,India,Asia-Pacific,Lower-Middle,2070,Offshore Wind,Renewable,12,2010s
IND,4,2012,116.629,27.74,2.799,50.09,India,Asia-Pacific,Lower-Middle,2070,Hydropower,Renewable,24,2010s
IND,5,2012,0.0,0.0,0.0,102.6,India,Asia-Pacific,Lower-Middle,2070,Nuclear,Low-Carbon,12,2010s
IND,6,2012,266.043,58.4,130.361,60.09,India,Asia-Pacific,Lower-Middle,2070,Natural Gas,Fossil,490,2010s
IND,7,2012,550.04,108.26,451.033,65.09,India,Asia-Pacific,Lower-Middle,2070,Coal,Fossil,820,2010s
IND,1,2013,9.537,5.18,0.429,125.87,India,Asia-Pacific,Lower-Middle,2070,Solar PV,Renewable,45,2010s
IND,2,2013,40.201,14.34,0.442,73.15,India,Asia-Pacific,Lower-Middle,2070,Onshore Wind,Renewable,11,2010s
IND,3,2013,0.0,0.0,0.0,100.72,India,Asia-Pacific,Lower-Middle,2070,Offshore Wind,Renewable,12,2010s
IND,4,2013,122.228,29.07,2.933,51.84,India,Asia-Pacific,Lower-Middle,2070,Hydropower,Renewable,24,2010s
IND,5,2013,0.0,0.0,0.0,104.4,India,Asia-Pacific,Lower-Middle,2070,Nuclear,Low-Carbon,12,2010s
IND,6,2013,291.23,63.93,142.703,61.84,India,Asia-Pacific,Lower-Middle,2070,Natural Gas,Fossil,490,2010s
IND,7,2013,555.369,109.31,455.403,66.84,India,Asia-Pacific,Lower-Middle,2070,Coal,Fossil,820,2010s
IND,1,2014,13.592,7.39,0.612,110.77,India,Asia-Pacific,Lower-Middle,2070,Solar PV,Renewable,45,2010s
IND,2,2014,49.714,17.73,0.547,68.76,India,Asia-Pacific,Lower-Middle,2070,Onshore Wind,Renewable,11,2010s
IND,3,2014,0.0,0.0,0.0,93.67,India,Asia-Pacific,Lower-Middle,2070,Offshore Wind,Renewable,12,2010s
IND,4,2014,128.095,30.46,3.074,55.08,India,Asia-Pacific,Lower-Middle,2070,Hydropower,Renewable,24,2010s
IND,5,2014,0.0,0.0,0.0,106.2,India,Asia-Pacific,Lower-Middle,2070,Nuclear,Low-Carbon,12,2010s
IND,6,2014,317.132,69.62,155.395,65.08,India,Asia-Pacific,Lower-Middle,2070,Natural Gas,Fossil,490,2010s
IND,7,2014,558.923,110.01,458.317,70.08,India,Asia-Pacific,Lower-Middle,2070,Coal,Fossil,820,2010s
IND,1,2015,19.373,10.53,0.872,97.48,India,Asia-Pacific,Lower-Middle,2070,Solar PV,Renewable,45,2010s
IND,2,2015,61.478,21.93,0.676,64.63,India,Asia-Pacific,Lower-Middle,2070,Onshore Wind,Renewable,11,2010s
IND,3,2015,0.0,0.0,0.0,87.12,India,Asia-Pacific,Lower-Middle,2070,Offshore Wind,Renewable,12,2010s
IND,4,2015,134.243,31.93,3.222,58.28,India,Asia-Pacific,Lower-Middle,2070,Hydropower,Renewable,24,2010s
IND,5,2015,0.0,0.0,0.0,108.0,India,Asia-Pacific,Lower-Middle,2070,Nuclear,Low-Carbon,12,2010s
IND,6,2015,343.368,75.38,168.25,68.28,India,Asia-Pacific,Lower-Middle,2070,Natural Gas,Fossil,490,2010s
IND,7,2015,560.231,110.26,459.389,73.28,India,Asia-Pacific,Lower-Middle,2070,Coal,Fossil,820,2010s
IND,1,2016,27.612,15.01,1.243,85.78,India,Asia-Pacific,Lower-Middle,2070,Solar PV,Renewable,45,2010s
IND,2,2016,76.026,27.12,0.836,60.76,India,Asia-Pacific,Lower-Middle,2070,Onshore Wind,Renewable,11,2010s
IND,3,2016,0.0,0.0,0.0,81.02,India,Asia-Pacific,Lower-Middle,2070,Offshore Wind,Renewable,12,2010s
IND,4,2016,140.687,33.46,3.376,59.94,India,Asia-Pacific,Lower-Middle,2070,Hydropower,Renewable,24,2010s
IND,5,2016,0.0,0.0,0.0,109.8,India,Asia-Pacific,Lower-Middle,2070,Nuclear,Low-Carbon,12,2010s
IND,6,2016,369.37,81.09,180.991,69.94,India,Asia-Pacific,Lower-Middle,2070,Natural Gas,Fossil,490,2010s
IND,7,2016,558.695,109.96,458.13,74.94,India,Asia-Pacific,Lower-Middle,2070,Coal,Fossil,820,2010s
IND,1,2017,39.354,21.39,1.771,75.48,India,Asia-Pacific,Lower-Middle,2070,Solar PV,Renewable,45,2010s
IND,2,2017,94.017,33.54,1.034,57.11,India,Asia-Pacific,Lower-Middle,2070,Onshore Wind,Renewable,11,2010s
IND,3,2017,0.0,0.0,0.0,75.35,India,Asia-Pacific,Lower-Middle,2070,Offshore Wind,Renewable,12,2010s
IND,4,2017,147.44,35.06,3.539,59.27,India,Asia-Pacific,Lower-Middle,2070,Hydropower,Renewable,24,2010s
IND,5,2017,0.0,0.0,0.0,111.6,India,Asia-Pacific,Lower-Middle,2070,Nuclear,Low-Carbon,12,2010s
IND,6,2017,394.307,86.56,193.21,69.27,India,Asia-Pacific,Lower-Middle,2070,Natural Gas,Fossil,490,2010s
IND,7,2017,553.547,108.95,453.909,74.27,India,Asia-Pacific,Lower-Middle,2070,Coal,Fossil,820,2010s
IND,1,2018,56.091,30.49,2.524,66.43,India,Asia-Pacific,Lower-Middle,2070,Solar PV,Renewable,45,2010s
IND,2,2018,116.265,41.48,1.279,53.68,India,Asia-Pacific,Lower-Middle,2070,Onshore Wind,Renewable,11,2010s
IND,3,2018,0.0,0.0,0.0,74.0,India,Asia-Pacific,Lower-Middle,2070,Offshore Wind,Renewable,12,2010s
IND,4,2018,154.517,36.75,3.708,56.6,India,Asia-Pacific,Lower-Middle,2070,Hydropower,Renewable,24,2010s
IND,5,2018,0.0,0.0,0.0,113.4,India,Asia-Pacific,Lower-Middle,2070,Nuclear,Low-Carbon,12,2010s
IND,6,2018,416.973,91.54,204.317,66.6,India,Asia-Pacific,Lower-Middle,2070,Natural Gas,Fossil,490,2010s
IND,7,2018,543.795,107.03,445.912,71.6,India,Asia-Pacific,Lower-Middle,2070,Coal,Fossil,820,2010s
IND,1,2019,79.945,43.46,3.598,58.46,India,Asia-Pacific,Lower-Middle,2070,Solar PV,Renewable,45,2010s
IND,2,2019,143.778,51.29,1.582,50.46,India,Asia-Pacific,Lower-Middle,2070,Onshore Wind,Renewable,11,2010s
IND,3,2019,0.0,0.0,0.0,74.0,India,Asia-Pacific,Lower-Middle,2070,Offshore Wind,Renewable,12,2010s
IND,4,2019,161.934,38.51,3.886,53.17,India,Asia-Pacific,Lower-Middle,2070,Hydropower,Renewable,24,2010s
IND,5,2019,0.0,0.0,0.0,115.2,India,Asia-Pacific,Lower-Middle,2070,Nuclear,Low-Carbon,12,2010s
IND,6,2019,435.633,95.63,213.46,63.17,India,Asia-Pacific,Lower-Middle,2070,Natural Gas,Fossil,490,2010s
IND,7,2019,528.157,103.95,433.089,68.17,India,Asia-Pacific,Lower-Middle,2070,Coal,Fossil,820,2010s
IND,1,2020,113.944,61.94,5.127,51.44,India,Asia-Pacific,Lower-Middle,2070,Solar PV,Renewable,45,2020s
IND,2,2020,177.802,63.43,1.956,47.44,India,Asia-Pacific,Lower-Middle,2070,Onshore Wind,Renewable,11,2020s
IND,3,2020,0.0,0.0,0.0,74.0,India,Asia-Pacific,Lower-Middle,2070,Offshore Wind,Renewable,12,2020s
IND,4,2020,169.707,40.36,4.073,50.6,India,Asia-Pacific,Lower-Middle,2070,Hydropower,Renewable,24,2020s
IND,5,2020,0.0,0.0,0.0,117.0,India,Asia-Pacific,Lower-Middle,2070,Nuclear,Low-Carbon,12,2020s
IND,6,2020,447.801,98.31,219.422,60.6,India,Asia-Pacific,Lower-Middle,2070,Natural Gas,Fossil,490,2020s
IND,7,2020,504.967,99.39,414.073,65.6,India,Asia-Pacific,Lower-Middle,2070,Coal,Fossil,820,2020s
IND,1,2021,162.402,88.28,7.308,45.27,India,Asia-Pacific,Lower-Middle,2070,Solar PV,Renewable,45,2020s
IND,2,2021,219.877,78.44,2.419,44.59,India,Asia-Pacific,Lower-Middle,2070,Onshore Wind,Renewable,11,2020s
IND,3,2021,0.0,0.0,0.0,74.0,India,Asia-Pacific,Lower-Middle,2070,Offshore Wind,Renewable,12,2020s
IND,4,2021,177.852,42.3,4.268,50.1,India,Asia-Pacific,Lower-Middle,2070,Hydropower,Renewable,24,2020s
IND,5,2021,0.0,0.0,0.0,118.8,India,Asia-Pacific,Lower-Middle,2070,Nuclear,Low-Carbon,12,2020s
IND,6,2021,449.922,98.77,220.462,60.1,India,Asia-Pacific,Lower-Middle,2070,Natural Gas,Fossil,490,2020s
IND,7,2021,472.05,92.91,387.081,65.1,India,Asia-Pacific,Lower-Middle,2070,Coal,Fossil,820,2020s
IND,1,2022,231.468,125.83,10.416,39.84,India,Asia-Pacific,Lower-Middle,2070,Solar PV,Renewable,45,2020s
IND,2,2022,271.909,97.0,2.991,41.91,India,Asia-Pacific,Lower-Middle,2070,Onshore Wind,Renewable,11,2020s
IND,3,2022,0.0,0.0,0.0,74.0,India,Asia-Pacific,Lower-Middle,2070,Offshore Wind,Renewable,12,2020s
IND,4,2022,186.389,44.33,4.473,51.91,India,Asia-Pacific,Lower-Middle,2070,Hydropower,Renewable,24,2020s
IND,5,2022,0.0,0.0,0.0,120.6,India,Asia-Pacific,Lower-Middle,2070,Nuclear,Low-Carbon,12,2020s
IND,6,2022,436.92,95.92,214.091,61.91,India,Asia-Pacific,Lower-Middle,2070,Natural Gas,Fossil,490,2020s
IND,7,2022,426.558,83.95,349.778,66.91,India,Asia-Pacific,Lower-Middle,2070,Coal,Fossil,820,2020s
IND,1,2023,329.907,179.34,14.846,36.0,India,Asia-Pacific,Lower-Middle,2070,Solar PV,Renewable,45,2020s
IND,2,2023,336.253,119.95,3.699,39.4,India,Asia-Pacific,Lower-Middle,2070,Onshore Wind,Renewable,11,2020s
IND,3,2023,0.0,0.0,0.0,74.0,India,Asia-Pacific,Lower-Middle,2070,Offshore Wind,Renewable,12,2020s
IND,4,2023,195.336,46.46,4.688,55.17,India,Asia-Pacific,Lower-Middle,2070,Hydropower,Renewable,24,2020s
IND,5,2023,0.0,0.0,0.0,122.4,India,Asia-Pacific,Lower-Middle,2070,Nuclear,Low-Carbon,12,2020s
IND,6,2023,401.543,88.15,196.756,65.17,India,Asia-Pacific,Lower-Middle,2070,Natural Gas,Fossil,490,2020s
IND,7,2023,364.761,71.79,299.104,70.17,India,Asia-Pacific,Lower-Middle,2070,Coal,Fossil,820,2020s
IND,1,2024,426.484,231.84,19.192,36.0,India,Asia-Pacific,Lower-Middle,2070,Solar PV,Renewable,45,2020s
IND,2,2024,415.824,148.34,4.574,37.03,India,Asia-Pacific,Lower-Middle,2070,Onshore Wind,Renewable,11,2020s
IND,3,2024,0.0,0.0,0.0,74.0,India,Asia-Pacific,Lower-Middle,2070,Offshore Wind,Renewable,12,2020s
IND,4,2024,204.712,48.69,4.913,58.35,India,Asia-Pacific,Lower-Middle,2070,Hydropower,Renewable,24,2020s
IND,5,2024,0.0,0.0,0.0,124.2,India,Asia-Pacific,Lower-Middle,2070,Nuclear,Low-Carbon,12,2020s
IND,6,2024,357.132,78.4,174.995,68.35,India,Asia-Pacific,Lower-Middle,2070,Natural Gas,Fossil,490,2020s
IND,7,2024,301.783,59.4,247.462,73.35,India,Asia-Pacific,Lower-Middle,2070,Coal,Fossil,820,2020s
DEU,1,2005,0.744,0.4,0.033,350.0,Germany,Europe,High,2045,Solar PV,Renewable,45,2000s
DEU,2,2005,13.95,4.98,0.153,120.0,Germany,Europe,High,2045,Onshore Wind,Renewable,11,2000s
DEU,3,2005,1.24,0.32,0.015,180.0,Germany,Europe,High,2045,Offshore Wind,Renewable,12,2000s
DEU,4,2005,74.4,17.69,1.786,55.0,Germany,Europe,High,2045,Hydropower,Renewable,24,2000s
DEU,5,2005,0.0,0.0,0.0,90.0,Germany,Europe,High,2045,Nuclear,Low-Carbon,12,2000s
DEU,6,2005,264.833,58.14,129.768,65.0,Germany,Europe,High,2045,Natural Gas,Fossil,490,2000s
DEU,7,2005,264.833,52.12,217.163,70.0,Germany,Europe,High,2045,Coal,Fossil,820,2000s
DEU,1,2006,1.018,0.55,0.046,308.0,Germany,Europe,High,2045,Solar PV,Renewable,45,2000s
DEU,2,2006,16.56,5.91,0.182,112.8,Germany,Europe,High,2045,Onshore Wind,Renewable,11,2000s
DEU,3,2006,1.559,0.4,0.019,167.4,Germany,Europe,High,2045,Offshore Wind,Renewable,12,2000s
DEU,4,2006,74.846,17.8,1.796,58.22,Germany,Europe,High,2045,Hydropower,Renewable,24,2000s
DEU,5,2006,0.0,0.0,0.0,91.8,Germany,Europe,High,2045,Nuclear,Low-Carbon,12,2000s
DEU,6,2006,280.76,61.64,137.572,68.22,Germany,Europe,High,2045,Natural Gas,Fossil,490,2000s
DEU,7,2006,248.976,49.0,204.16,73.22,Germany,Europe,High,2045,Coal,Fossil,820,2000s
DEU,1,2007,1.393,0.76,0.063,271.04,Germany,Europe,High,2045,Solar PV,Renewable,45,2000s
DEU,2,2007,19.658,7.01,0.216,106.03,Germany,Europe,High,2045,Onshore Wind,Renewable,11,2000s
DEU,3,2007,1.961,0.51,0.024,155.68,Germany,Europe,High,2045,Offshore Wind,Renewable,12,2000s
DEU,4,2007,75.295,17.91,1.807,59.93,Germany,Europe,High,2045,Hydropower,Renewable,24,2000s
DEU,5,2007,0.0,0.0,0.0,93.6,Germany,Europe,High,2045,Nuclear,Low-Carbon,12,2000s
DEU,6,2007,296.327,65.05,145.2,69.93,Germany,Europe,High,2045,Natural Gas,Fossil,490,2000s
